tanggal,t2m_c,u10,v10,tp_mm
2018-07-10,26.6333,0.3961,-0.4806,1.7173
2018-07-11,26.8408,-0.4375,-0.7549,2.6335
2018-07-12,26.3369,-0.1567,-0.1162,0.7804
2018-07-13,26.0942,0.0916,-0.3467,0.2573
2018-07-14,26.558,0.3726,-0.3579,1.0339
2018-07-15,26.4132,0.2647,-0.3873,2.0047
2018-07-16,26.4543,-0.1212,-0.3984,0.9812
2018-07-17,26.9813,-0.225,-0.6385,0.0943
2018-07-18,26.7394,0.0016,-0.4495,0.0381
2018-07-19,26.9877,-0.9263,-0.6519,0.0985
2018-07-20,27.5106,-0.6962,-0.6803,0.2737
2018-07-21,26.8296,0.3901,-0.1217,4.6052
2018-07-22,27.2353,0.2117,-0.3042,8.7966
2018-07-23,27.4799,-0.1219,-0.4301,3.9594
2018-07-24,27.2343,-0.2903,-0.6398,1.1477
2018-07-25,26.956,-0.3418,-0.4399,1.1595
2018-07-26,26.8779,-0.4195,-0.8511,2.423
2018-07-27,26.7297,-0.48,-0.6762,0.9835
2018-07-28,26.0079,0.0728,-0.5654,0.0123
2018-07-29,26.1251,0.3108,-0.5796,0.0066
2018-07-30,25.9174,-0.1695,-0.3534,0.0017
2018-07-31,26.4877,0.1275,-0.5624,0.0178
2018-08-01,26.4638,0.1533,-0.582,2.9104
2018-08-02,26.1452,-0.1043,-0.678,3.0577
2018-08-03,26.2552,-0.0689,-0.3259,0.2337
2018-08-04,26.0374,0.1978,-0.5131,0.0064
2018-08-05,26.4274,0.5577,-0.67,0.2105
2018-08-06,26.0542,0.5021,-0.3809,0.2366
2018-08-07,25.8911,-0.0912,-0.1519,0.0447
2018-08-08,26.5531,-0.6294,-0.5757,0.1892
2018-08-09,26.4793,0.3785,-0.0185,2.8761
2018-08-10,27.3496,0.1094,-0.717,3.3294
2018-08-11,27.1228,-0.1169,-1.1192,2.6055
2018-08-12,27.5163,-0.2553,-0.9165,2.0498
2018-08-13,27.2485,-0.6303,-0.3201,3.3515
2018-08-14,27.4167,-0.3284,-0.5483,3.4686
2018-08-15,27.1886,-0.5045,-0.4318,1.0132
2018-08-16,27.4066,-0.2872,-0.8878,0.1667
2018-08-17,26.9578,-0.3153,-0.6243,0.6396
2018-08-18,26.4597,-0.9024,-0.5139,0.1816
2018-08-19,26.4971,-1.0473,-0.3804,0.0187
2018-08-20,27.7674,-1.111,-0.4321,0.0901
2018-08-21,27.6421,-0.4259,-0.743,0.6499
2018-08-22,27.5634,0.1798,-0.8839,1.3197
2018-08-23,27.4077,-0.0292,-0.6899,2.6412
2018-08-24,27.2016,-0.8522,-0.3349,2.1275
2018-08-25,27.6073,-0.4717,-0.9079,0.9501
2018-08-26,27.5517,-0.5077,-0.6159,0.8623
2018-08-27,28.0281,-1.0555,-0.7082,0.6862
2018-08-28,27.8087,0.1766,-0.4642,1.3972
2018-08-29,26.8239,-0.3928,-0.4699,3.6738
2018-08-30,27.7223,-0.7941,-0.5639,2.0729
2018-08-31,26.9792,0.2773,-0.1709,4.514
2018-09-01,26.8876,0.1107,-0.9536,6.2991
2018-09-02,26.3876,-0.0989,-0.4063,27.2024
2018-09-03,26.4762,-0.0011,-0.3851,15.0487
2018-09-04,26.498,0.5247,-0.341,2.3853
2018-09-05,26.9942,-0.0015,-0.0875,0.6375
2018-09-06,26.6357,-0.9883,-0.5725,3.8472
2018-09-07,27.2082,0.1211,-0.1064,10.1724
2018-09-08,26.9094,-0.0242,-0.2881,8.9978
2018-09-09,27.2054,-0.563,-0.1609,2.8242
2018-09-10,27.7342,-0.5187,-0.4331,0.4129
2018-09-11,27.2744,-0.8485,-0.3488,0.023
2018-09-12,27.435,-0.2294,-0.4059,0.2712
2018-09-13,27.4738,0.2812,-0.5827,0.257
2018-09-14,27.5761,0.0635,-0.3387,0.1332
2018-09-15,27.0235,-0.3052,-0.6122,1.3697
2018-09-16,26.7959,-0.5998,-0.1207,1.042
2018-09-17,27.5992,-0.3999,-0.2739,0.0178
2018-09-18,28.5589,-0.6621,-0.7062,0.4389
2018-09-19,27.3723,-0.9663,-0.0911,2.1995
2018-09-20,26.9553,-1.1009,-0.1555,14.2096
2018-09-21,26.9381,-0.493,-0.0434,12.0952
2018-09-22,27.6275,-0.9706,-0.5814,1.9661
2018-09-23,27.2074,-0.6975,-0.15,4.0655
2018-09-24,27.8078,-0.5877,-0.6024,0.781
2018-09-25,27.7876,-0.3815,-0.4265,0.0565
2018-09-26,27.7197,-0.3637,-0.5093,1.7747
2018-09-27,28.3114,-0.459,-0.4509,2.1935
2018-09-28,28.1028,-0.6776,-0.6094,0.8887
2018-09-29,28.0361,-0.165,-0.5405,0.098
2018-09-30,28.2748,-0.4377,-0.44,0.2209
2018-10-01,28.5623,-0.6258,-0.6277,1.8936
2018-10-02,28.1472,-0.5142,-0.5927,2.8366
2018-10-03,27.5739,-0.6824,-0.3702,7.6374
2018-10-04,28.3156,-1.6794,-0.7128,4.0001
2018-10-05,28.7673,-0.9661,-0.6325,0.6311
2018-10-06,28.5322,-0.922,-0.6997,0.4184
2018-10-07,28.4795,-1.0545,-0.495,0.3236
2018-10-08,28.7213,-0.9802,-0.3885,0.1854
2018-10-09,29.0407,-0.2309,-0.7298,0.0354
2018-10-10,28.9633,0.0529,-1.0551,0.4726
2018-10-11,28.5746,-0.838,-0.5112,1.3532
2018-10-12,28.2372,0.0403,-0.3283,2.1004
2018-10-13,27.9556,0.3681,-0.2263,13.6878
2018-10-14,26.8028,-0.7703,-0.1293,16.1739
2018-10-15,27.6254,-0.4086,-0.0551,7.8943
2018-10-16,27.9824,-0.3284,-0.0264,3.7873
2018-10-17,28.3645,0.2894,-0.2971,1.6692
2018-10-18,27.5396,-0.4286,-0.0309,4.0418
2018-10-19,27.5678,-0.7152,-0.3113,4.4001
2018-10-20,27.4614,-0.1118,-0.2731,8.171
2018-10-21,28.0565,-1.83,-0.2607,4.1807
2018-10-22,27.8583,-0.3832,-0.0826,3.9277
2018-10-23,27.0829,0.0555,-0.2593,10.1958
2018-10-24,28.0052,-0.0057,-0.3062,7.051
2018-10-25,27.9766,-0.1241,-0.416,3.8611
2018-10-26,27.5355,-1.2073,-0.5239,6.9378
2018-10-27,26.8947,-0.5176,-0.5482,35.6432
2018-10-28,26.6995,0.0375,-0.2333,23.7556
2018-10-29,26.9313,0.379,-0.3932,8.0261
2018-10-30,26.4206,0.1874,-0.2611,19.4815
2018-10-31,27.2212,0.1281,0.0458,19.5999
2018-11-01,27.1512,-0.8993,-0.0989,18.4434
2018-11-02,27.3849,-1.1475,0.3388,14.119
2018-11-03,27.1099,-0.633,-0.4372,8.705
2018-11-04,27.0447,-0.233,-0.37,13.1362
2018-11-05,26.7915,0.0711,-0.0811,23.461
2018-11-06,27.0335,-0.3445,-0.1065,23.5064
2018-11-07,25.5603,-0.1645,0.1023,39.3473
2018-11-08,25.6975,-0.6195,-0.3966,35.6533
2018-11-09,25.3418,-0.2267,-0.0894,29.6313
2018-11-10,26.1778,0.0107,0.0817,34.3397
2018-11-11,25.8529,0.4651,-0.0183,64.2177
2018-11-12,25.9287,0.2559,-0.1594,36.8059
2018-11-13,25.8465,0.9557,0.3581,17.4596
2018-11-14,26.4433,1.319,1.3588,14.6297
2018-11-15,27.6367,0.6675,0.3897,10.5328
2018-11-16,28.1333,0.5065,0.5818,4.0546
2018-11-17,26.6902,-0.1878,-0.1026,16.7926
2018-11-18,26.1159,-0.2705,-0.2085,32.8041
2018-11-19,26.6801,-0.382,-0.3145,19.0992
2018-11-20,26.0116,0.1743,-0.4759,23.7143
2018-11-21,26.5373,0.0253,0.2928,46.4235
2018-11-22,26.3276,0.6922,0.6036,52.6999
2018-11-23,26.3886,0.094,-0.2023,25.2443
2018-11-24,25.8768,-0.3065,-0.3749,19.1427
2018-11-25,25.9874,-0.2293,-0.1012,33.1252
2018-11-26,25.15,-0.5673,-0.0105,39.9398
2018-11-27,26.3243,-0.0834,-0.1605,17.5617
2018-11-28,25.8066,-0.1304,-0.0194,15.2971
2018-11-29,25.9522,0.0591,0.1267,34.2355
2018-11-30,25.7655,0.4653,-0.0328,39.9589
2018-12-01,26.0656,-0.0398,-0.0766,16.2705
2018-12-02,26.4653,-0.1066,0.0957,11.2794
2018-12-03,25.9388,-0.5668,0.0699,37.6929
2018-12-04,26.2118,-0.3491,-0.1047,36.3429
2018-12-05,25.9569,-0.0975,-0.1948,32.2673
2018-12-06,25.807,0.0044,0.2445,34.5693
2018-12-07,26.246,0.3348,0.2654,28.2787
2018-12-08,25.5258,0.2281,-0.3193,38.5368
2018-12-09,26.489,-0.5258,-0.0263,24.7662
2018-12-10,26.782,-0.0434,-0.0702,12.9081
2018-12-11,26.7249,0.7045,0.0601,18.2115
2018-12-12,26.0334,0.023,-0.1468,49.3564
2018-12-13,27.1104,0.5058,0.5826,21.6017
2018-12-14,26.0748,1.904,0.7446,12.0629
2018-12-15,25.3288,1.919,0.9947,26.1781
2018-12-16,26.9591,0.9194,1.0625,6.2356
2018-12-17,26.8383,0.338,0.7772,7.5571
2018-12-18,26.7796,0.4678,-0.127,5.2047
2018-12-19,26.5532,0.0746,-0.0473,7.2242
2018-12-20,26.7234,1.843,0.3796,4.3585
2018-12-21,26.4576,1.2084,-0.2382,2.9216
2018-12-22,26.5261,1.2161,0.063,13.1166
2018-12-23,25.6986,2.2891,0.5004,15.6356
2018-12-24,26.5141,2.7831,1.111,4.6125
2018-12-25,25.0435,2.6944,0.6967,11.7297
2018-12-26,24.9167,2.2536,0.5012,32.1993
2018-12-27,25.9814,2.5297,1.1828,13.4428
2018-12-28,26.8256,3.5083,1.2828,2.9741
2018-12-29,27.0345,3.5161,1.4971,1.5716
2018-12-30,26.558,3.6912,1.0424,2.4532
2018-12-31,26.2799,3.5876,0.841,4.6302
