tanggal,t2m_c,u10,v10,tp_mm
2020-06-25,25.3248,-3.8825,1.163,1.7214
2020-06-26,25.9081,-3.8641,1.0224,0.6843
2020-06-27,26.025,-3.9939,1.4202,0.0096
2020-06-28,26.0792,-3.5096,1.4311,0.0235
2020-06-29,25.5849,-3.8578,1.3198,0.5532
2020-06-30,25.3281,-3.4821,0.9882,0.3144
2020-07-01,25.1343,-3.5345,1.1714,0.0542
2020-07-02,24.9912,-3.8021,0.828,0.0116
2020-07-03,25.619,-4.2576,0.9792,0.1944
2020-07-04,25.5502,-5.6978,0.3401,1.431
2020-07-05,25.3152,-5.825,1.2927,0.841
2020-07-06,25.5295,-5.5108,1.2173,0.6356
2020-07-07,25.097,-5.2495,1.2569,2.1644
2020-07-08,25.6678,-4.8213,1.1653,0.6119
2020-07-09,25.7474,-4.3217,0.7973,0.0072
2020-07-10,25.5135,-4.2931,1.2992,0.1481
2020-07-11,25.8385,-4.2087,1.6865,0.2187
2020-07-12,25.8991,-4.2958,0.9455,0.4183
2020-07-13,25.7476,-5.2603,0.9316,0.5738
2020-07-14,25.5592,-5.198,1.3349,0.1509
2020-07-15,25.4347,-4.6257,1.7296,0.0054
2020-07-16,25.5479,-3.6586,0.8056,0.0085
2020-07-17,25.9834,-3.2721,0.9523,0.029
2020-07-18,25.6598,-3.4548,0.6783,0.0475
2020-07-19,25.2819,-3.3522,1.2253,0.0051
2020-07-20,25.1475,-3.1724,0.4077,0.003
2020-07-21,25.6415,-4.0386,0.9187,0.0053
2020-07-22,25.6129,-5.007,1.3347,0.0009
2020-07-23,25.0589,-4.7973,1.7024,0.0
2020-07-24,24.9051,-4.1466,2.0717,0.0009
2020-07-25,25.2106,-4.2177,1.5525,0.0004
2020-07-26,25.6184,-4.6806,1.4909,0.0
2020-07-27,25.4244,-4.9478,1.8139,0.0031
2020-07-28,25.1657,-4.2067,1.7314,0.0058
2020-07-29,25.0857,-4.4515,1.5249,0.0051
2020-07-30,24.7499,-4.3462,1.6496,0.0031
2020-07-31,24.7566,-4.5959,1.468,0.0017
2020-08-01,24.9938,-4.2046,0.6684,0.013
2020-08-02,24.7149,-3.7972,0.5914,0.0145
2020-08-03,25.0114,-2.8094,0.7001,0.0041
2020-08-04,25.0761,-2.509,0.861,0.0033
2020-08-05,25.0988,-1.5782,1.2993,0.002
2020-08-06,24.1413,-1.1445,2.3019,1.3577
2020-08-07,25.0204,-2.0857,1.6888,0.8084
2020-08-08,25.576,-3.045,0.7057,0.1473
2020-08-09,26.2455,-2.4587,0.7416,0.0216
2020-08-10,27.0811,-1.4829,0.3489,0.9832
2020-08-11,26.5168,-1.54,0.5398,0.6471
2020-08-12,26.343,-1.2439,1.084,0.4915
2020-08-13,26.0512,-2.3498,1.8462,0.3382
2020-08-14,25.777,-2.4848,2.0989,1.4167
2020-08-15,25.9596,-2.7423,1.1467,0.4473
2020-08-16,26.2982,-2.6727,1.2682,0.0
2020-08-17,26.113,-2.8698,1.6646,0.0023
2020-08-18,25.5045,-2.6276,2.3119,0.0344
2020-08-19,25.6133,-1.7785,2.2116,0.0333
2020-08-20,25.9767,-2.1342,1.003,0.0127
2020-08-21,26.5473,-2.3341,0.9475,0.0034
2020-08-22,26.5541,-3.1009,1.1504,0.0009
2020-08-23,26.4658,-3.1337,0.5605,0.0038
2020-08-24,26.4428,-4.3108,0.5646,0.0017
2020-08-25,26.1657,-5.0943,0.9976,0.0
2020-08-26,26.07,-4.9597,1.7333,0.0002
2020-08-27,26.7584,-5.0741,0.9199,0.0007
2020-08-28,26.756,-5.274,1.1198,0.0009
2020-08-29,26.1527,-4.1278,1.2889,0.0009
2020-08-30,26.248,-4.3762,1.2343,0.0135
2020-08-31,26.8592,-3.9753,1.6495,0.0108
2020-09-01,27.0462,-3.9936,0.9033,1.253
2020-09-02,26.9234,-3.8003,1.0538,1.6044
2020-09-03,26.9512,-3.5996,1.2527,0.4624
2020-09-04,26.8199,-3.474,1.0802,0.0021
2020-09-05,26.689,-3.094,1.1142,0.0035
2020-09-06,26.4727,-3.4858,0.4742,0.0097
2020-09-07,26.2624,-4.54,1.0507,0.028
2020-09-08,26.5187,-4.0531,1.0614,0.0092
2020-09-09,26.5545,-3.6748,1.0994,0.0154
2020-09-10,26.658,-3.921,1.4669,0.0076
2020-09-11,26.4963,-3.7712,0.7899,0.0009
2020-09-12,26.4062,-3.6823,0.8455,0.0
2020-09-13,26.0753,-3.7217,1.0251,0.0
2020-09-14,26.2587,-3.6611,1.0695,0.0017
2020-09-15,26.2334,-3.6738,0.743,0.0025
2020-09-16,26.4781,-2.5782,0.7662,0.1888
2020-09-17,27.0412,-2.0829,0.6785,0.1482
2020-09-18,27.2911,-2.5236,1.1865,0.053
2020-09-19,27.3913,-1.9152,0.9006,0.3465
2020-09-20,27.1559,-2.8611,1.5472,4.2998
2020-09-21,26.9725,-2.6785,1.6884,5.0622
2020-09-22,28.0638,-3.1004,1.6179,1.3422
2020-09-23,27.8705,-3.2833,0.8551,0.022
2020-09-24,27.6449,-1.9466,0.5611,0.1224
2020-09-25,27.6816,-2.4263,0.8901,0.0816
2020-09-26,27.6829,-1.2992,0.9441,0.0584
2020-09-27,27.9943,-3.0321,1.0694,0.0158
2020-09-28,27.671,-2.734,1.4456,0.0727
2020-09-29,27.7359,-3.3246,1.4891,0.4817
2020-09-30,28.1117,-2.7215,0.9448,0.1568
2020-10-01,28.0509,-3.7735,1.1209,0.1115
2020-10-02,27.6668,-4.265,0.9514,0.1037
2020-10-03,27.5739,-3.1211,1.5646,0.1304
2020-10-04,27.5966,-2.8063,1.3056,0.0988
2020-10-05,27.783,-1.0156,1.9386,0.01
2020-10-06,27.4768,-1.0356,2.258,1.3445
2020-10-07,27.813,-1.7009,1.543,1.8753
2020-10-08,26.5688,-3.442,1.1361,19.7202
2020-10-09,27.3457,-2.7941,0.7344,9.7498
2020-10-10,27.679,-3.693,1.1692,2.3016
2020-10-11,27.6903,-3.0826,1.4459,0.5209
2020-10-12,27.5744,-3.348,0.8526,0.2116
2020-10-13,27.7035,-3.3051,1.1355,0.1865
2020-10-14,27.7463,-2.7324,1.1993,0.036
2020-10-15,27.8047,-1.5993,1.4975,0.008
2020-10-16,28.2326,-0.7923,1.1163,0.1381
2020-10-17,28.5472,-0.7292,0.5913,0.083
2020-10-18,27.6935,-1.1491,0.7092,5.8762
2020-10-19,28.1825,-2.0992,1.7849,2.0781
2020-10-20,28.2628,-1.6412,1.7423,0.0223
2020-10-21,28.2645,-0.8279,2.0401,0.4256
2020-10-22,28.261,-1.0114,1.4427,0.1489
2020-10-23,27.4814,-0.7845,0.8088,11.9046
2020-10-24,28.1349,-0.4546,1.6951,8.5263
2020-10-25,28.4102,0.2992,1.608,4.2094
2020-10-26,28.3052,0.3969,1.6836,3.5618
2020-10-27,27.1408,-0.9948,1.2533,20.248
2020-10-28,27.3621,-1.8564,0.529,10.5038
2020-10-29,28.1483,-1.8405,0.5509,2.5227
2020-10-30,28.0673,-1.0413,0.9751,9.7704
2020-10-31,28.3567,-1.0343,1.3548,4.2482
2020-11-01,28.8041,-1.6229,1.5867,0.9581
2020-11-02,28.6167,-2.5583,1.0647,3.5711
2020-11-03,28.7773,-2.0622,0.8226,1.7404
2020-11-04,28.5694,-1.5213,1.1809,0.9009
2020-11-05,29.2344,-0.8619,0.625,0.25
2020-11-06,29.1471,-0.0054,0.5606,1.2355
2020-11-07,29.0453,-2.0632,1.5128,0.4774
2020-11-08,29.3252,-1.1791,1.8696,0.2955
2020-11-09,28.7805,-2.9765,2.0259,2.7017
2020-11-10,29.1387,-1.819,0.2295,3.0241
2020-11-11,28.1992,-1.4431,0.117,24.0075
2020-11-12,28.8624,-1.4532,1.0213,9.5228
2020-11-13,29.0751,-0.8471,0.2217,0.8807
2020-11-14,29.0352,-0.372,0.2952,1.6594
2020-11-15,29.1331,-2.0775,1.59,0.5309
2020-11-16,29.7424,-2.5148,1.2189,0.0165
2020-11-17,29.2276,-3.1216,0.8224,2.0707
2020-11-18,28.919,-2.7216,0.7218,3.0546
2020-11-19,29.6904,-1.8751,1.2055,0.8511
2020-11-20,29.3283,-2.3704,0.8433,0.5674
2020-11-21,29.4268,-1.8748,0.4745,0.7534
2020-11-22,27.4316,-1.5942,0.8692,30.6826
2020-11-23,28.0381,-1.1752,0.0594,14.6489
2020-11-24,27.6155,0.0605,0.1299,33.448
2020-11-25,28.2695,0.7803,0.0534,19.228
2020-11-26,27.6255,1.0874,-0.1456,31.3155
2020-11-27,28.0202,1.0755,0.2036,20.4753
2020-11-28,28.6662,0.1529,0.7276,7.5792
2020-11-29,28.5948,0.6604,0.3277,2.8306
2020-11-30,26.9475,1.3427,0.2594,44.7728
2020-12-01,27.7948,1.1153,0.4881,27.8691
2020-12-02,26.5116,-0.163,0.5229,40.8178
2020-12-03,26.2452,-0.5037,-0.296,78.9532
2020-12-04,26.3968,-0.163,-0.4526,71.726
2020-12-05,25.614,0.2567,-0.9692,86.0439
2020-12-06,25.4601,1.0975,-2.3506,102.5766
2020-12-07,27.227,0.4234,-2.3326,36.9926
2020-12-08,26.8045,0.2119,-3.0458,15.6871
2020-12-09,27.0399,0.7342,-3.6177,8.5182
2020-12-10,27.7024,-0.2074,-1.9819,4.0277
2020-12-11,27.3437,1.2019,-1.7806,6.5966
2020-12-12,26.0747,1.4379,-1.3844,51.9573
2020-12-13,25.5979,1.6983,-0.7888,81.3013
2020-12-14,25.6109,1.5244,0.0813,66.7812
2020-12-15,25.6103,2.2599,-0.8657,65.9202
2020-12-16,25.6231,2.4412,-0.3985,32.1848
2020-12-17,26.1246,3.0242,-0.5742,17.9454
2020-12-18,25.7181,2.752,-0.4471,39.3284
2020-12-19,25.2935,3.5911,-2.2677,36.2731
2020-12-20,25.8218,2.7183,-3.2503,22.7473
2020-12-21,26.6327,4.1727,-2.3461,12.0353
2020-12-22,25.5049,3.9423,-0.9635,32.8358
2020-12-23,26.2178,2.1324,-1.1871,17.0497
2020-12-24,25.9036,1.388,-0.7312,23.8924
2020-12-25,26.5132,1.277,0.1362,12.0681
2020-12-26,26.6822,2.1321,0.1825,3.6283
2020-12-27,26.7656,2.309,-0.475,0.6458
2020-12-28,27.036,2.2096,-0.5512,0.4939
2020-12-29,26.238,1.9501,-0.6711,15.367
2020-12-30,25.8265,2.0132,-0.6539,33.2284
2020-12-31,27.1549,2.3818,-0.3666,11.0755
